Latitude,Longitude,Elevation,Time
23.5641966667,87.2831216667,96.80,10:44:52.0
23.5641966667,87.2831216667,96.80,10:44:53.0
23.5641966667,87.2831216667,96.80,10:44:54.0
23.5641966667,87.2831216667,96.80,10:44:55.0
23.5641966667,87.2831216667,96.80,10:44:56.0
23.5641966667,87.2831216667,96.80,10:44:57.0
23.5641966667,87.2831216667,96.80,10:44:58.0
23.5641966667,87.2831216667,96.80,10:44:59.0
23.5641966667,87.2831216667,96.80,10:45:0.0
23.5641966667,87.2831216667,96.80,10:45:1.0
23.5641966667,87.2831216667,96.80,10:45:2.0
23.5641966667,87.2831216667,96.80,10:45:3.0
23.5641966667,87.2831216667,96.70,10:45:4.0
23.5641966667,87.2831216667,96.70,10:45:5.0
23.5641966667,87.2831216667,96.70,10:45:6.0
23.5641966667,87.2831216667,96.70,10:45:7.0
23.5641966667,87.2831216667,96.70,10:45:8.0
23.5641966667,87.2831216667,96.70,10:45:9.0
23.5641966667,87.2831216667,96.70,10:45:10.0
23.5641966667,87.2831216667,96.70,10:45:11.0
23.5641966667,87.2831216667,96.70,10:45:12.0
23.5641966667,87.2831216667,96.70,10:45:13.0
23.5641966667,87.2831216667,96.70,10:45:14.0
23.5641966667,87.2831216667,96.70,10:45:15.0
23.5641966667,87.2831216667,96.70,10:45:16.0
23.5641966667,87.2831216667,96.70,10:45:17.0
23.5641966667,87.2831216667,96.70,10:45:18.0
23.5641966667,87.2831216667,96.70,10:45:19.0
23.5641966667,87.2831216667,96.70,10:45:20.0
23.5641966667,87.2831216667,96.70,10:45:21.0
23.5641966667,87.2831216667,96.70,10:45:22.0
23.5641966667,87.2831216667,96.70,10:45:23.0
23.5641966667,87.2831216667,96.70,10:45:24.0
23.5641966667,87.2831216667,96.70,10:45:25.0
23.5641966667,87.2831216667,96.70,10:45:26.0
23.5641966667,87.2831216667,96.70,10:45:27.0
23.5641966667,87.2831216667,96.70,10:45:28.0
23.5641966667,87.2831216667,96.70,10:45:29.0
23.5641966667,87.2831216667,96.60,10:45:30.0
23.5641966667,87.2831216667,96.60,10:45:31.0
23.5641966667,87.2831216667,96.60,10:45:32.0
23.5641966667,87.2831216667,96.60,10:45:33.0
23.5641966667,87.2831216667,96.60,10:45:34.0
23.5641966667,87.2831216667,96.60,10:45:35.0
23.5641966667,87.2831216667,96.60,10:45:36.0
23.5641966667,87.2831216667,96.60,10:45:37.0
23.5641966667,87.2831216667,96.60,10:45:38.0
23.5641966667,87.2831216667,96.60,10:45:39.0
23.5641966667,87.2831216667,96.60,10:45:40.0
23.5641966667,87.2831216667,96.60,10:45:41.0
23.5641966667,87.2831216667,96.60,10:45:42.0
23.5641966667,87.2831216667,96.60,10:45:43.0
23.5641966667,87.2831216667,96.60,10:45:44.0
23.5641966667,87.2831216667,96.60,10:45:45.0
23.5641966667,87.2831216667,96.60,10:45:46.0
23.5641966667,87.2831216667,96.60,10:45:47.0
23.5641966667,87.2831216667,96.60,10:45:48.0
23.5641966667,87.2831216667,96.60,10:45:49.0
23.5641966667,87.2831216667,96.60,10:45:50.0
23.5641966667,87.2831216667,96.50,10:45:51.0
23.5641966667,87.2831216667,96.50,10:45:52.0
23.5641966667,87.2831216667,96.50,10:45:53.0
23.5641966667,87.2831216667,96.50,10:45:54.0
23.5641966667,87.2831216667,96.50,10:45:55.0
23.5641966667,87.2831216667,96.50,10:45:56.0
23.5641966667,87.2831216667,96.50,10:45:57.0
23.5641966667,87.2831216667,96.50,10:45:58.0
23.5641966667,87.2831216667,96.50,10:45:59.0
23.5641966667,87.2831216667,96.50,10:46:0.0
23.5641966667,87.2831216667,96.50,10:46:1.0
23.5641966667,87.2831216667,96.50,10:46:2.0
23.5641966667,87.2831216667,96.50,10:46:3.0
23.5641966667,87.2831216667,96.50,10:46:4.0
23.5642,87.2831216667,96.50,10:46:5.0
23.5642,87.2831216667,96.50,10:46:6.0
23.5642,87.2831216667,96.50,10:46:7.0
23.5642,87.2831216667,96.50,10:46:8.0
23.5642,87.2831216667,96.50,10:46:9.0
23.5642,87.2831216667,96.40,10:46:10.0
23.5642,87.2831216667,96.40,10:46:11.0
23.5642,87.2831216667,96.40,10:46:12.0
23.5642,87.2831216667,96.40,10:46:13.0
23.5642,87.2831216667,96.40,10:46:14.0
23.5642,87.2831216667,96.40,10:46:15.0
23.5642,87.2831216667,96.40,10:46:16.0
23.5642,87.2831216667,96.40,10:46:17.0
23.5642,87.2831216667,96.40,10:46:18.0
23.5642,87.2831216667,96.40,10:46:19.0
23.5642,87.2831216667,96.40,10:46:20.0
23.5642,87.2831216667,96.40,10:46:21.0
23.5642,87.2831216667,96.40,10:46:22.0
23.5642,87.2831216667,96.40,10:46:23.0
23.5642,87.2831216667,96.40,10:46:24.0
23.5642,87.2831216667,96.40,10:46:25.0
23.5642,87.2831216667,96.40,10:46:26.0
23.5642,87.2831216667,96.40,10:46:27.0
23.5642,87.2831216667,96.40,10:46:28.0
23.5642,87.2831216667,96.40,10:46:29.0
23.5642,87.2831216667,96.40,10:46:30.0
23.5642,87.2831216667,96.40,10:46:31.0
23.5642,87.2831216667,96.40,10:46:32.0
23.5642,87.2831216667,96.40,10:46:33.0
23.5642,87.2831216667,96.40,10:46:34.0
23.5642,87.2831216667,96.40,10:46:35.0
23.5642,87.2831216667,96.40,10:46:36.0
23.5642,87.2831216667,96.40,10:46:37.0
23.5642,87.2831216667,96.40,10:46:38.0
23.5642,87.2831216667,96.40,10:46:39.0
23.5642,87.2831216667,96.40,10:46:40.0
23.5642,87.2831216667,96.40,10:46:41.0
23.5642,87.2831216667,96.40,10:46:42.0
23.5642,87.2831216667,96.40,10:46:43.0
23.5642,87.2831216667,96.40,10:46:44.0
23.5642,87.2831216667,96.40,10:46:45.0
23.5642,87.2831216667,96.40,10:46:46.0
23.5642,87.2831216667,96.40,10:46:47.0
23.5642,87.2831216667,96.40,10:46:48.0
23.5642,87.2831216667,96.40,10:46:49.0
23.5642,87.2831216667,96.40,10:46:50.0
23.5642,87.2831216667,96.40,10:46:51.0
23.5642,87.2831216667,96.40,10:46:52.0
23.5642,87.2831216667,96.40,10:46:53.0
23.5642,87.2831216667,96.40,10:46:54.0
23.5642,87.2831216667,96.40,10:46:55.0
23.5642,87.2831216667,96.40,10:46:56.0
23.5642,87.2831216667,96.40,10:46:57.0
23.5642,87.2831216667,96.40,10:46:58.0
23.5641966667,87.2831216667,96.40,10:46:59.0
23.5641966667,87.2831216667,96.40,10:47:0.0
23.5641966667,87.2831216667,96.40,10:47:1.0
23.5642,87.2831216667,96.40,10:47:2.0
23.5641966667,87.2831216667,96.40,10:47:3.0
23.5641966667,87.2831216667,96.40,10:47:4.0
23.5641966667,87.2831216667,96.40,10:47:5.0
23.5641966667,87.2831216667,96.40,10:47:6.0
23.5641966667,87.2831216667,96.40,10:47:7.0
23.5641966667,87.2831216667,96.40,10:47:8.0
23.5641966667,87.2831216667,96.40,10:47:9.0
23.5641966667,87.2831216667,96.40,10:47:10.0
23.5641966667,87.2831216667,96.40,10:47:11.0
23.5641966667,87.2831216667,96.40,10:47:12.0
23.5641966667,87.2831216667,96.40,10:47:13.0
23.5641966667,87.2831216667,96.40,10:47:14.0
23.5641966667,87.2831216667,96.40,10:47:15.0
23.5641966667,87.2831216667,96.40,10:47:16.0
23.5641966667,87.2831216667,96.40,10:47:17.0
23.5641966667,87.2831216667,96.40,10:47:18.0
23.5641966667,87.2831216667,96.40,10:47:19.0
23.5641966667,87.2831216667,96.40,10:47:20.0
23.5641966667,87.2831216667,96.40,10:47:21.0
23.5641966667,87.2831216667,96.40,10:47:22.0
23.5641966667,87.2831216667,96.40,10:47:23.0
23.5641966667,87.2831216667,96.40,10:47:24.0
23.5641966667,87.2831216667,96.40,10:47:25.0
23.5641966667,87.2831216667,96.40,10:47:26.0
23.5641966667,87.2831216667,96.40,10:47:27.0
23.5641966667,87.2831216667,96.40,10:47:28.0
23.5641966667,87.2831216667,96.40,10:47:29.0
23.5641966667,87.2831216667,96.40,10:47:30.0
23.5641966667,87.2831216667,96.40,10:47:31.0
23.5641966667,87.2831216667,96.40,10:47:32.0
23.5641966667,87.2831216667,96.40,10:47:33.0
23.5641966667,87.2831216667,96.40,10:47:34.0
23.5641966667,87.2831216667,96.40,10:47:35.0
23.5641966667,87.2831216667,96.40,10:47:36.0
23.5641966667,87.2831216667,96.40,10:47:37.0
23.5641966667,87.2831216667,96.40,10:47:38.0
23.5641966667,87.2831216667,96.40,10:47:39.0
23.5641966667,87.2831216667,96.40,10:47:40.0
23.5641966667,87.2831216667,96.40,10:47:41.0
23.5641966667,87.2831216667,96.40,10:47:42.0
23.5641966667,87.2831216667,96.40,10:47:43.0
23.5641966667,87.2831216667,96.40,10:47:44.0
23.5641966667,87.2831216667,96.40,10:47:45.0
23.5641966667,87.2831216667,96.40,10:47:46.0
23.5641966667,87.2831216667,96.40,10:47:47.0
23.5641966667,87.2831216667,96.40,10:47:48.0
23.5641966667,87.2831216667,96.40,10:47:49.0
23.5641966667,87.2831216667,96.40,10:47:50.0
23.5641966667,87.2831216667,96.40,10:47:51.0
23.5641966667,87.2831216667,96.40,10:47:52.0
23.5641966667,87.2831216667,96.40,10:47:53.0
23.5641966667,87.2831216667,96.40,10:47:54.0
23.5641966667,87.2831216667,96.40,10:47:55.0
23.5641966667,87.2831216667,96.40,10:47:56.0
23.5641966667,87.2831216667,96.40,10:47:57.0
23.5641966667,87.2831216667,96.40,10:47:58.0
23.5641966667,87.2831216667,96.40,10:47:59.0
23.5641966667,87.2831216667,96.40,10:48:0.0
23.5641966667,87.2831216667,96.40,10:48:1.0
23.5641966667,87.2831216667,96.40,10:48:2.0
23.5641966667,87.2831216667,96.40,10:48:3.0
23.5641966667,87.2831216667,96.40,10:48:4.0
23.5641966667,87.2831216667,96.40,10:48:5.0
23.5641966667,87.2831216667,96.40,10:48:6.0
23.5641966667,87.2831216667,96.40,10:48:7.0
23.5641966667,87.2831216667,96.40,10:48:8.0
23.5641966667,87.2831216667,96.40,10:48:9.0
23.5641966667,87.2831216667,96.40,10:48:10.0
23.5641966667,87.2831216667,96.40,10:48:11.0
23.5641966667,87.2831216667,96.40,10:48:12.0
23.5641966667,87.2831216667,96.40,10:48:13.0
23.5641966667,87.2831216667,96.40,10:48:14.0
23.5641966667,87.2831216667,96.30,10:48:15.0
23.5641966667,87.2831216667,96.30,10:48:16.0
23.5641966667,87.2831216667,96.30,10:48:17.0
23.5641966667,87.2831216667,96.30,10:48:18.0
23.5641966667,87.2831216667,96.30,10:48:19.0
23.5641966667,87.2831216667,96.30,10:48:20.0
23.5641966667,87.2831216667,96.30,10:48:21.0
23.5641966667,87.2831216667,96.30,10:48:22.0
23.5641966667,87.2831216667,96.30,10:48:23.0
23.5641966667,87.2831216667,96.30,10:48:24.0
23.5641966667,87.2831216667,96.30,10:48:25.0
23.5641966667,87.2831216667,96.40,10:48:26.0
23.5641966667,87.2831216667,96.30,10:48:27.0
23.5641966667,87.2831216667,96.30,10:48:28.0
23.5641966667,87.2831216667,96.30,10:48:29.0
23.5641966667,87.2831216667,96.30,10:48:30.0
23.5641966667,87.2831216667,96.30,10:48:31.0
23.5641966667,87.2831216667,96.30,10:48:32.0
23.5641966667,87.2831216667,96.30,10:48:33.0
23.5641966667,87.2831216667,96.30,10:48:34.0
23.5641966667,87.2831216667,96.30,10:48:35.0
23.5641966667,87.2831216667,96.30,10:48:36.0
23.5641966667,87.2831216667,96.70,10:48:37.0
23.5641966667,87.2831216667,97.00,10:48:38.0
23.5641966667,87.2831216667,97.20,10:48:39.0
23.5641966667,87.2831216667,97.20,10:48:40.0
23.5641966667,87.2831216667,97.30,10:48:41.0
23.5641966667,87.2831216667,97.40,10:48:42.0
23.5641966667,87.2831216667,97.40,10:48:43.0
23.5641966667,87.2831216667,97.50,10:48:44.0
23.5641966667,87.2831216667,97.50,10:48:45.0
23.5641966667,87.2831216667,97.50,10:48:46.0
23.5641966667,87.2831216667,97.50,10:48:47.0
23.5641966667,87.2831216667,97.50,10:48:48.0
23.5641966667,87.2831216667,97.50,10:48:49.0
23.5641966667,87.2831216667,97.50,10:48:50.0
23.5641966667,87.2831216667,97.50,10:48:51.0
23.5641966667,87.2831216667,97.50,10:48:52.0
23.5641966667,87.2831216667,97.50,10:48:53.0
23.5641966667,87.2831216667,97.40,10:48:54.0
23.5641966667,87.2831216667,97.40,10:48:55.0
23.5641966667,87.2831216667,97.40,10:48:56.0
23.5641966667,87.2831216667,97.40,10:48:57.0
23.5641966667,87.2831216667,97.40,10:48:58.0
23.5641966667,87.2831216667,97.40,10:48:59.0
23.5641966667,87.2831216667,97.40,10:49:0.0
23.5641966667,87.2831216667,97.40,10:49:1.0
23.5641966667,87.2831216667,97.00,10:49:2.0
23.5641966667,87.2831216667,96.50,10:49:3.0
23.5642,87.2831216667,96.00,10:49:4.0
23.5642,87.2831216667,95.70,10:49:5.0
23.5641966667,87.2831216667,95.50,10:49:6.0
23.5641966667,87.2831216667,95.50,10:49:7.0
23.5641966667,87.2831216667,95.40,10:49:8.0
23.5641966667,87.2831216667,95.40,10:49:9.0
23.5641966667,87.2831216667,95.40,10:49:10.0
23.5641966667,87.2831216667,95.40,10:49:11.0
23.5641966667,87.2831216667,95.40,10:49:12.0
23.5641966667,87.2831216667,95.40,10:49:13.0
23.5641966667,87.2831216667,95.40,10:49:14.0
23.5641966667,87.2831216667,95.40,10:49:15.0
23.5641966667,87.2831216667,95.40,10:49:16.0
23.5641966667,87.2831216667,95.40,10:49:17.0
23.5641966667,87.2831216667,95.40,10:49:18.0
23.5641966667,87.2831216667,95.40,10:49:19.0
23.5641966667,87.2831216667,95.40,10:49:20.0
23.5641966667,87.2831216667,95.40,10:49:21.0
23.5641966667,87.2831216667,95.40,10:49:22.0
23.5641966667,87.2831216667,95.40,10:49:23.0
23.5641966667,87.2831216667,95.40,10:49:24.0
23.5641966667,87.2831216667,95.40,10:49:25.0
23.5641966667,87.2831216667,95.40,10:49:26.0
23.5641966667,87.2831216667,95.30,10:49:27.0
23.5641966667,87.2831216667,95.30,10:49:28.0
23.5641966667,87.2831216667,95.30,10:49:29.0
23.5641966667,87.2831216667,95.30,10:49:30.0
23.5641966667,87.2831216667,95.30,10:49:31.0
23.5641966667,87.2831216667,95.30,10:49:32.0
23.5641966667,87.2831216667,95.30,10:49:33.0
23.5641966667,87.2831216667,95.30,10:49:34.0
23.5641966667,87.2831216667,95.30,10:49:35.0
23.5641966667,87.2831216667,95.30,10:49:36.0
23.5641966667,87.2831216667,95.30,10:49:37.0
23.5641966667,87.2831216667,95.30,10:49:38.0
23.5641966667,87.2831216667,95.30,10:49:39.0
23.5641966667,87.2831216667,95.30,10:49:40.0
23.5641966667,87.2831216667,95.30,10:49:41.0
23.5641966667,87.2831216667,95.30,10:49:42.0
23.5641966667,87.2831216667,95.30,10:49:43.0
23.5641966667,87.2831216667,95.30,10:49:44.0
23.5641966667,87.2831216667,95.30,10:49:45.0
23.5641966667,87.2831216667,95.30,10:49:46.0
23.5641966667,87.2831216667,95.30,10:49:47.0
23.5641966667,87.2831216667,95.30,10:49:48.0
23.5641966667,87.2831216667,95.30,10:49:49.0
23.5641966667,87.2831216667,95.30,10:49:50.0
23.5641966667,87.2831216667,95.30,10:49:51.0
23.5641966667,87.2831216667,95.30,10:49:52.0
23.5641966667,87.2831216667,95.30,10:49:53.0
23.5641966667,87.2831216667,95.30,10:49:54.0
23.5641966667,87.2831216667,95.30,10:49:55.0
23.5641966667,87.2831216667,95.30,10:49:56.0
23.5641966667,87.2831216667,95.30,10:49:57.0
23.5641966667,87.2831216667,95.30,10:49:58.0
23.5641966667,87.2831216667,95.30,10:49:59.0
23.5641966667,87.2831216667,95.30,10:50:0.0
23.5641966667,87.2831216667,95.30,10:50:1.0
23.5641966667,87.2831216667,95.30,10:50:2.0
23.5641966667,87.2831216667,95.30,10:50:3.0
23.5641966667,87.2831216667,95.30,10:50:4.0
23.5641966667,87.2831216667,95.30,10:50:5.0
23.5641966667,87.2831216667,95.30,10:50:6.0
23.5641966667,87.2831216667,95.30,10:50:7.0
23.5641966667,87.2831216667,95.30,10:50:8.0
23.5641966667,87.2831216667,95.30,10:50:9.0
23.5641966667,87.2831216667,95.30,10:50:10.0
23.5641966667,87.2831216667,95.30,10:50:11.0
23.5641966667,87.2831216667,95.30,10:50:12.0
23.5641966667,87.2831216667,95.30,10:50:13.0
23.5641966667,87.2831216667,95.30,10:50:14.0
23.5641966667,87.2831216667,95.30,10:50:15.0
23.5641966667,87.2831216667,95.20,10:50:16.0
23.5641966667,87.2831216667,95.20,10:50:17.0
23.5641966667,87.2831216667,95.20,10:50:18.0
23.5641966667,87.2831216667,95.20,10:50:19.0
23.5641966667,87.2831216667,95.20,10:50:20.0
23.5641966667,87.2831216667,95.20,10:50:21.0
23.5641966667,87.2831216667,95.20,10:50:22.0
23.5641966667,87.2831216667,95.20,10:50:23.0
23.5641966667,87.2831216667,95.20,10:50:24.0
23.5641966667,87.2831216667,95.20,10:50:25.0
23.5641966667,87.2831216667,95.20,10:50:26.0
23.5641966667,87.2831216667,95.20,10:50:27.0
23.5641966667,87.2831216667,95.20,10:50:28.0
23.5641966667,87.2831216667,95.20,10:50:29.0
23.5641966667,87.2831216667,95.20,10:50:30.0
23.5641966667,87.2831216667,95.20,10:50:31.0
23.5641966667,87.2831216667,95.20,10:50:32.0
23.5641966667,87.2831216667,95.20,10:50:33.0
23.5641966667,87.2831216667,95.20,10:50:34.0
23.5641966667,87.2831216667,95.20,10:50:35.0
23.5641966667,87.2831216667,95.20,10:50:36.0
23.5641966667,87.2831216667,95.20,10:50:37.0
23.5641966667,87.2831216667,95.20,10:50:38.0
23.5641966667,87.2831216667,95.20,10:50:39.0
23.5641966667,87.2831216667,95.20,10:50:40.0
23.5641966667,87.2831216667,95.20,10:50:41.0
23.5641966667,87.2831216667,95.20,10:50:42.0
23.5641966667,87.2831216667,95.20,10:50:43.0
23.5641966667,87.2831216667,95.20,10:50:44.0
23.5641966667,87.2831216667,95.20,10:50:45.0
23.5641966667,87.2831216667,95.20,10:50:46.0
23.5641966667,87.2831216667,95.20,10:50:47.0
23.5641966667,87.2831216667,95.20,10:50:48.0
23.5641966667,87.2831216667,95.20,10:50:49.0
23.5641966667,87.2831216667,95.20,10:50:50.0
23.5641966667,87.2831216667,95.20,10:50:51.0
23.5641966667,87.2831216667,95.20,10:50:52.0
23.5641966667,87.2831216667,95.20,10:50:53.0
23.5641966667,87.2831216667,95.20,10:50:54.0
23.5641966667,87.2831216667,95.20,10:50:55.0
23.5641966667,87.2831216667,95.20,10:50:56.0
23.5641966667,87.2831216667,95.20,10:50:57.0
23.5641966667,87.2831216667,95.20,10:50:58.0
23.5641966667,87.2831216667,95.20,10:50:59.0
23.5641966667,87.2831216667,95.20,10:51:0.0
23.5641966667,87.2831216667,95.20,10:51:1.0
23.5641966667,87.2831216667,95.20,10:51:2.0
23.5641966667,87.2831216667,95.20,10:51:3.0
23.5641966667,87.2831216667,95.20,10:51:4.0
23.5641966667,87.2831216667,95.20,10:51:5.0
23.5641966667,87.2831216667,95.20,10:51:6.0
23.5641966667,87.2831216667,95.20,10:51:7.0
23.5641966667,87.2831216667,95.20,10:51:8.0
23.5641966667,87.2831216667,95.20,10:51:9.0
23.5641966667,87.2831216667,95.20,10:51:10.0
23.5641966667,87.2831216667,95.20,10:51:11.0
23.5641966667,87.2831216667,95.20,10:51:12.0
23.5641966667,87.2831216667,95.20,10:51:13.0
23.5641966667,87.2831216667,95.20,10:51:14.0
23.5641966667,87.2831216667,95.20,10:51:15.0
23.5641966667,87.2831216667,95.20,10:51:16.0
23.5641966667,87.2831216667,95.20,10:51:17.0
23.5641966667,87.2831216667,95.20,10:51:18.0
23.5641966667,87.2831216667,95.20,10:51:19.0
23.5641966667,87.2831216667,95.20,10:51:20.0
23.5641966667,87.2831216667,95.20,10:51:21.0
23.5641966667,87.2831216667,95.20,10:51:22.0
23.5641966667,87.2831216667,95.20,10:51:23.0
23.5641966667,87.2831216667,95.20,10:51:24.0
23.5641966667,87.2831216667,95.20,10:51:25.0
23.5641966667,87.2831216667,95.20,10:51:26.0
23.5641966667,87.2831216667,95.20,10:51:27.0
23.5641966667,87.2831216667,95.20,10:51:28.0
23.5641966667,87.2831216667,95.20,10:51:29.0
23.5641966667,87.2831216667,95.20,10:51:30.0
23.5641966667,87.2831216667,95.20,10:51:31.0
23.5641966667,87.2831216667,95.20,10:51:32.0
23.5641966667,87.2831216667,95.20,10:51:33.0
23.5641966667,87.2831216667,95.20,10:51:34.0
23.5641966667,87.2831216667,95.20,10:51:35.0
23.5641966667,87.2831216667,95.20,10:51:36.0
23.5641966667,87.2831216667,95.20,10:51:37.0
23.5641966667,87.2831216667,95.20,10:51:38.0
23.5641966667,87.2831216667,95.20,10:51:39.0
23.5641966667,87.2831216667,95.20,10:51:40.0
23.5641966667,87.2831216667,95.20,10:51:41.0
23.5641966667,87.2831216667,95.20,10:51:42.0
23.5641966667,87.2831216667,95.20,10:51:43.0
23.5641966667,87.2831216667,95.20,10:51:44.0
23.5641966667,87.2831216667,95.20,10:51:45.0
23.5641966667,87.2831216667,95.20,10:51:46.0
23.5641966667,87.2831216667,95.20,10:51:47.0
23.5641966667,87.2831216667,95.20,10:51:48.0
23.5641966667,87.2831216667,95.20,10:51:49.0
23.5641966667,87.2831216667,95.20,10:51:50.0
23.5641966667,87.2831216667,95.20,10:51:51.0
23.5641966667,87.2831216667,95.20,10:51:52.0
23.5641966667,87.2831216667,95.20,10:51:53.0
23.5641966667,87.2831216667,95.20,10:51:54.0
23.5641966667,87.2831216667,95.20,10:51:55.0
23.5641966667,87.2831216667,95.20,10:51:56.0
23.5641966667,87.2831216667,95.20,10:51:57.0
23.5641966667,87.2831216667,95.20,10:51:58.0
23.5641966667,87.2831216667,95.20,10:51:59.0
23.5641966667,87.2831216667,95.20,10:52:0.0
23.5641966667,87.2831216667,95.20,10:52:1.0
23.5641966667,87.2831216667,95.20,10:52:2.0
23.5641966667,87.2831216667,95.10,10:52:3.0
23.5641966667,87.2831216667,95.10,10:52:4.0
23.5641966667,87.2831216667,95.10,10:52:5.0
23.5641966667,87.2831216667,95.10,10:52:6.0
23.5641966667,87.2831216667,95.10,10:52:7.0
23.5641966667,87.2831216667,95.10,10:52:8.0
23.5641966667,87.2831216667,95.10,10:52:9.0
23.5641966667,87.2831216667,95.10,10:52:10.0
23.5641966667,87.2831216667,95.10,10:52:11.0
23.5641966667,87.2831216667,95.10,10:52:12.0
23.5641966667,87.2831216667,95.10,10:52:13.0
23.5641966667,87.2831216667,95.10,10:52:14.0
23.5641966667,87.2831216667,95.10,10:52:15.0
23.5641966667,87.2831216667,95.10,10:52:16.0
23.5641966667,87.2831216667,95.10,10:52:17.0
23.5641966667,87.2831216667,95.10,10:52:18.0
23.5641966667,87.2831216667,95.10,10:52:19.0
23.5641966667,87.2831216667,95.10,10:52:20.0
23.5641966667,87.2831216667,95.10,10:52:21.0
23.5641966667,87.2831216667,95.10,10:52:22.0
23.5641966667,87.2831216667,95.10,10:52:23.0
23.5641966667,87.2831216667,95.10,10:52:24.0
23.5641966667,87.2831216667,95.10,10:52:25.0
23.5641966667,87.2831216667,95.10,10:52:26.0
23.5641966667,87.2831216667,95.10,10:52:27.0
23.5641966667,87.2831216667,95.10,10:52:28.0
23.5641966667,87.2831216667,95.10,10:52:29.0
23.5641966667,87.2831216667,95.10,10:52:30.0
23.5641966667,87.2831216667,95.10,10:52:31.0
23.5641966667,87.2831216667,95.10,10:52:32.0
23.5641966667,87.2831216667,95.10,10:52:33.0
23.5641966667,87.2831216667,95.10,10:52:34.0
23.5641966667,87.2831216667,95.10,10:52:35.0
23.5641966667,87.2831216667,95.10,10:52:36.0
23.5641966667,87.2831216667,95.20,10:52:37.0
23.5641966667,87.2831216667,95.20,10:52:38.0
23.5641966667,87.2831216667,95.20,10:52:39.0
23.5641966667,87.2831216667,95.20,10:52:40.0
23.5641966667,87.2831216667,95.20,10:52:41.0
23.5641966667,87.2831216667,95.20,10:52:42.0
23.5641966667,87.2831216667,95.20,10:52:43.0
23.5641966667,87.2831216667,95.20,10:52:44.0
23.5641966667,87.2831216667,95.20,10:52:45.0
23.5641966667,87.2831216667,95.20,10:52:46.0
23.5641966667,87.2831216667,95.20,10:52:47.0
23.5641966667,87.2831216667,95.20,10:52:48.0
23.5641966667,87.2831216667,95.20,10:52:49.0
23.5641966667,87.2831216667,95.20,10:52:50.0
23.5641966667,87.2831216667,95.20,10:52:51.0
23.5641966667,87.2831216667,95.20,10:52:52.0
23.5641966667,87.2831216667,95.20,10:52:53.0
23.5641966667,87.2831216667,95.20,10:52:54.0
23.5641966667,87.2831216667,95.20,10:52:55.0
23.5641966667,87.2831216667,95.20,10:52:56.0
23.5641966667,87.2831216667,95.20,10:52:57.0
23.5641966667,87.2831216667,95.20,10:52:58.0
23.5641966667,87.2831216667,95.20,10:52:59.0
23.5641966667,87.2831216667,95.20,10:53:0.0
23.5641966667,87.2831216667,95.20,10:53:1.0
23.5641966667,87.2831216667,95.20,10:53:2.0
23.5641966667,87.2831216667,95.20,10:53:3.0
23.5641966667,87.2831216667,95.20,10:53:4.0
23.5641966667,87.2831216667,95.20,10:53:5.0
23.5641966667,87.2831216667,95.20,10:53:6.0
23.5641966667,87.2831216667,95.20,10:53:7.0
23.5641966667,87.2831216667,95.20,10:53:8.0
23.5641966667,87.2831216667,95.20,10:53:9.0
23.5641966667,87.2831216667,95.20,10:53:10.0
23.5641966667,87.2831216667,95.20,10:53:11.0
23.5641966667,87.2831216667,95.20,10:53:12.0
23.5641966667,87.2831216667,95.20,10:53:13.0
23.5641966667,87.2831216667,95.20,10:53:14.0
23.5641966667,87.2831216667,95.20,10:53:15.0
23.5641966667,87.2831216667,95.20,10:53:16.0
23.5641966667,87.2831216667,95.20,10:53:17.0
23.5641966667,87.2831216667,95.20,10:53:18.0
23.5641966667,87.2831216667,95.20,10:53:19.0
23.5641966667,87.2831216667,95.20,10:53:20.0
23.5641966667,87.2831216667,95.20,10:53:21.0
23.5641966667,87.2831216667,95.20,10:53:22.0
23.5641966667,87.2831216667,95.20,10:53:23.0
23.5641966667,87.2831216667,95.20,10:53:24.0
23.5641966667,87.2831216667,95.20,10:53:25.0
23.5641966667,87.2831216667,95.20,10:53:26.0
23.5641966667,87.2831216667,95.20,10:53:27.0
23.5641966667,87.2831216667,95.20,10:53:28.0
23.5641966667,87.2831216667,95.20,10:53:29.0
23.5641966667,87.2831216667,95.20,10:53:30.0
23.5641966667,87.2831216667,95.20,10:53:31.0
23.5641966667,87.2831216667,95.20,10:53:32.0
23.5641966667,87.2831216667,95.20,10:53:33.0
23.5641966667,87.2831216667,95.20,10:53:34.0
23.5641966667,87.2831216667,95.20,10:53:35.0
23.5641966667,87.2831216667,95.20,10:53:36.0
23.5641966667,87.2831216667,95.20,10:53:37.0
23.5641966667,87.2831216667,95.20,10:53:38.0
23.5641966667,87.2831216667,95.20,10:53:39.0
23.5641966667,87.2831216667,95.20,10:53:40.0
23.5641966667,87.2831216667,95.20,10:53:41.0
23.5641966667,87.2831216667,95.20,10:53:42.0
23.5641966667,87.2831216667,95.20,10:53:43.0
23.5641966667,87.2831216667,95.20,10:53:44.0
23.5641966667,87.2831216667,95.20,10:53:45.0
23.5641966667,87.2831216667,95.20,10:53:46.0
23.5641966667,87.2831216667,95.20,10:53:47.0
23.5641966667,87.2831216667,95.20,10:53:48.0
23.5641966667,87.2831216667,95.20,10:53:49.0
23.5641966667,87.2831216667,95.20,10:53:50.0
23.5641966667,87.2831216667,95.20,10:53:51.0
23.5641966667,87.2831216667,95.20,10:53:52.0
23.5641966667,87.2831216667,95.20,10:53:53.0
